company_fyi,ticker,period,announcement_date,listing_region,industry,ai_mentioned,layoff_count,layoff_pct,CAR_1_1,CAR_0_1,CAR_0_5,CAR_0_20,CAR_5_60,alpha_ff4,beta_mkt_ff4,r2_ff4,n_est_obs
Akamai,AKAM,post_genai,2024-11-07,US,Security,0,250.0,2%,-0.13504411309608833,-0.15038271582600057,-0.1546715396014797,-0.059435879831309185,-0.0018401728672303944,-0.0006543574439110142,0.7431095449124936,0.272072824901755,250
Applied Material,AMAT,post_genai,2025-10-23,US,Manufacturing,0,1400.0,4%,0.009981602835513297,0.02295289059691653,0.038472893046772455,0.06788947301619244,0.40007806194987977,-0.0001630379948159464,1.1325756804524754,0.3966718185446271,250
AMD,AMD,post_genai,2024-11-13,US,Hardware,0,1000.0,4%,-0.03329684738405396,-0.012798927758075274,-0.014515481573076278,-0.10760012488987056,-0.3151604378615919,-0.0005002311664757989,2.076952366573737,0.38772882450742785,250
Amplitude,AMPL,post_genai,2023-04-05,US,Data,0,99.0,13%,-0.06632105164979327,-0.057675152962989425,-0.09328903018699553,-0.034571924441193176,-0.1553859613805582,-0.0003462106245417844,0.9442231950024096,0.6285277900861542,250
Amazon,AMZN,pre_genai,2022-10-28,US,Retail,0,150.0,,-0.11948229529499688,-0.09240992006817025,-0.15278407744760453,-0.19709742639188532,-0.29142276420094637,-2.230961029506132e-05,1.2460192279076998,0.7722169352620563,250
Amazon,AMZN,post_genai,2025-01-29,US,Retail,0,,,-0.025196689525904384,-0.015658060068094892,-0.0095505231284603,-0.061896430228667594,-0.06741518911710813,0.00024189146871598372,1.2838706075640176,0.5694598336761263,250
AppLovin,APP,pre_genai,2022-06-27,US,Marketing,0,300.0,12%,0.007389205671359068,0.014018714438970278,-0.11458653862926685,-0.1656194299100482,-0.5064655842767976,-0.00010035460448116899,1.3518700882801253,0.44844223518604576,250
AppLovin,APP,post_genai,2024-08-15,US,Marketing,0,61.0,,0.028551664218917264,-0.028487585929835732,-0.01673598176500056,0.1659288531276301,1.0724069754982848,0.002133677997228745,1.704266036914655,0.2976943399456299,250
AppFolio,APPF,post_genai,2023-05-22,US,Real Estate,0,62.0,,-0.015690069427372305,-0.011790405112088818,-0.044024134503430915,0.08696493524264007,0.04589358970578483,0.0011161284178946014,0.709652390647381,0.3602512977468204,250
Aptiv,APTV,post_genai,2024-02-20,US,Transportation,0,250.0,,0.009322932593322685,0.003006914236209881,-0.002164155801238809,0.016795990363389007,0.06853443057759949,-0.0015944662652684358,1.2115254922895604,0.427863178039793,250
Arrival,ARVLF,pre_genai,2022-07-13,US,Transportation,0,,30%,-0.024728689435557876,-0.0025667567681859245,0.10486863732088945,-0.0336708379170174,-0.4086157045735659,-0.0036353173263543362,1.8540115917233946,0.4546000562901028,250
Arrival,ARVLF,post_genai,2023-10-05,US,Transportation,0,,25%,0.04541617395996112,0.021449695290639288,0.08676803322387468,0.2704766778023488,0.6800988534785242,-0.011991905275933946,0.7979239532206261,0.21338773471133587,250
Asana,ASAN,pre_genai,2022-11-15,US,Other,0,180.0,9%,0.022564408995222378,-0.015523094854090327,-0.09451475821059509,-0.2723685297098276,-0.3420559078057962,-0.0013326687658098103,1.6196942153501006,0.612926047672678,250
Asana,ASAN,post_genai,2025-02-04,US,Other,0,100.0,,0.02569194700854096,0.010816921022151408,0.05784028099118081,0.057530622795799895,0.19367045465748503,-0.0005126705542853405,1.3120008460748702,0.37944927784015847,250
AudioCodes,AUDC,post_genai,2023-05-09,US,Other,0,80.0,6%,-0.06551022944562558,-0.07317957034788586,-0.18787225257361453,-0.08168788362477367,0.1663333098481575,-0.0025223020489994817,0.8452345184888745,0.3335488650889673,250
Broadcom,AVGO,post_genai,2025-10-17,US,Hardware,0,247.0,,-0.01493538027589039,-0.02266337818656624,-0.02236634390334149,-0.05158466686472564,-0.12190585751456548,0.0020202884028133394,1.1987656914001505,0.4752522386147059,250
Astra,AZN,pre_genai,2022-11-08,US,Aerospace,0,,16%,-0.0009085647822431025,0.004769266434398907,0.019933186437478302,0.09713709317026878,0.035589938463004574,0.00010273057303398657,0.5643842477732994,0.22729604766037836,250
Astra,AZN,post_genai,2023-08-04,US,Aerospace,0,,25%,-0.00885224612374997,0.002040194641220657,0.02310455396781763,-0.029475617706365944,-0.04825336742818924,2.0118749456748085e-06,0.5667885793657472,0.16917285423913198,250
Bark,BARK,post_genai,2023-02-09,US,Retail,0,126.0,12%,-0.16702381328144222,-0.2049892926482972,-0.20819762776700834,-0.3588045641872026,-0.45988670380404073,-0.0012183943411073828,1.1542064259443126,0.4086236216194937,250
BigBear.ai,BBAI,pre_genai,2022-09-08,US,Data,0,,7%,0.14183462018956322,0.13357979378544466,0.21085523887336322,0.3256599455358346,-0.029559477621297958,-0.004727671938490263,-0.039693645188042435,0.009519344166945665,250
Butterfly Network,BFLY,pre_genai,2022-08-02,US,Healthcare,0,,10%,0.1781057766738387,0.16275523559110888,0.2079021901025336,0.3650956926851381,0.43979021986938976,-0.0006371561743818183,1.2617003245275422,0.5147268555557238,250
Bilibili,BILI,pre_genai,2022-12-27,US,Media,0,,30%,0.038837388820251575,0.039159243711714836,0.1610132991240565,-0.041361674656047995,-0.15630886625590132,0.0005579641970725156,0.9811044092448947,0.29769991269362606,250
Bird,BIRD,post_genai,2023-10-04,US,Transportation,0,,,-0.07365084914099232,-0.03090625407422501,-0.13408442697311151,-0.16648109900794492,0.13633563439662136,-0.0022495487419246897,1.2881094677508258,0.36808363647562214,250
Bakkt,BKKT,post_genai,2024-05-03,US,Crypto,0,28.0,,-0.03444393497261354,0.007832826615638345,0.46098910639878626,1.1131370165566423,0.6312904362215697,-0.00044221441875070405,2.0700534593587703,0.2063844049991469,250
Booking Holdings,BKNG,post_genai,2024-12-04,US,Travel,0,60.0,,0.0005141145082704149,0.005503436370600785,0.003901360175034464,-0.07092330605244529,-0.09556475795042961,0.001295959359214362,0.9143096338534742,0.30669982180088917,250
BlackLine,BL,post_genai,2023-08-23,US,Finance,0,95.0,5%,0.021967605695458976,0.023953015175028108,0.12168762430139227,0.10135319425769845,0.2819327052125098,-0.001251403615890415,1.0674393346121076,0.5214539814811515,250
Blackbaud,BLKB,post_genai,2023-02-14,US,Other,0,500.0,14%,-0.040307050322367075,-0.03367350918258208,-0.03834632623073324,-0.039404658537180615,0.2015137580838025,-0.00047284578471805475,0.7920803958289797,0.4176244963518547,250
Blend,BLND,post_genai,2023-08-09,US,Finance,0,150.0,19%,0.13114936780964415,0.14657624295415406,0.07382342806260621,0.03923756427415413,0.39185719760312177,-0.0006959449276709721,0.6419470662403504,0.2579886911190893,250
Blink Charging,BLNK,post_genai,2025-05-19,US,Other,0,,20%,0.041959220640006886,0.0006334842099795426,0.045885700505822455,0.20790193150097064,0.17527361141493875,-0.0030757425324185006,0.8164774819583784,0.30035168814252333,250
Bumble,BMBL,post_genai,2024-02-27,US,Consumer,0,350.0,30%,-0.14711739151269665,-0.11553047784491714,-0.1144346698656794,-0.07573488151618112,0.05538574259411218,-0.002243128597104453,1.0503420145070748,0.3043602110002257,250
Bumble,BMBL,post_genai,2025-06-25,US,Consumer,0,240.0,30%,0.24702819499334205,0.2437883785729072,0.2088540510534297,0.4654094417823304,0.30878746558566694,-0.0010296532643441793,1.0140340427783576,0.326198162680884,250
BioMarin,BMRN,pre_genai,2022-10-07,US,Healthcare,0,120.0,4%,0.0066166488422673714,-0.01695799900925448,-0.005770389405737941,-0.0867983958463753,0.17404724883178851,0.0011877803657910704,0.5965745245264377,0.3842728933980831,250
Boozt,BOOZT.ST,pre_genai,2022-06-09,INTL,Retail,0,70.0,5%,-0.20712353228744163,-0.19856490394601548,-0.19518240721127753,-0.15676160541468265,-0.3169402822190227,-0.001912347437077802,0.4736704266842785,0.1295979134639501,244
Boozt,BOOZT.ST,post_genai,2025-01-13,INTL,Retail,0,,10%,-0.020277112756420645,-0.015777957147379992,0.05959806015181386,0.16896702172763547,-0.2039908599021114,0.00017606635663335317,0.28121337284341263,0.08710257539581612,243
Babylon,BPP.AX,pre_genai,2022-07-12,INTL,Healthcare,0,100.0,,-0.0027296915334849353,0.013270687003178058,-0.027363392466940268,0.1521734846197027,0.1606732888605909,-0.0029948156883741273,-0.15590376827333746,0.015485459716465644,242
Better Therapeutics,BTTX,post_genai,2023-03-27,US,Healthcare,0,,35%,-0.24570877482819736,-0.203112397019375,-0.17044861500897004,0.5760773739769821,0.38670986649804867,-0.005791341437595699,0.022884162467617986,0.03402352393242292,250
Beyond Meat,BYND,pre_genai,2022-08-03,US,Food,0,40.0,4%,-0.12964589586567934,-0.15182409983575682,-0.010788753833831141,-0.16150774195841114,-0.4324065374986992,-0.0021829359854320294,1.517305479103399,0.45420276334324505,250
Beyond Meat,BYND,post_genai,2023-11-02,US,Food,0,65.0,8%,0.09645749657998548,0.0886688973274388,0.16231349317949073,0.12910692435969828,0.1245431645220115,-0.0012980933549134694,1.3496578220197684,0.3893134090141288,250
CarGurus,CARG,pre_genai,2020-04-16,US,Transportation,0,130.0,13%,-0.08160117622238956,-0.077835934076279,0.017303677547445363,0.12112056372389168,0.24485938731124346,-0.0013148700531740655,0.9930133359730278,0.4685572906947316,250
Cardlytics,CDLX,pre_genai,2022-11-14,US,Marketing,0,51.0,,0.0415206970459944,-0.13500902090969638,-0.19224960529658225,0.18337588365005483,0.6003923662430237,-0.004961570622588322,1.8098104264718755,0.572710927360293,250
Codexis,CDXS,pre_genai,2022-11-29,US,Healthcare,0,,18%,-0.011518205734972746,0.032074859670033956,0.08848706671603068,-0.02364929121943491,-0.08746536382406443,-0.0011185865530025086,1.1130585618460838,0.62597385504756,250
Confluent,CFLT,post_genai,2023-01-26,US,Data,0,221.0,8%,-0.04087274502710359,-0.03876540728505477,-0.03906074888790858,0.07320595827721518,-0.04211619923621604,-0.0006992097801798523,1.6845454629030094,0.6788879766511828,250
ContraFect,CFRXQ,pre_genai,2022-08-15,US,Healthcare,0,16.0,37%,0.0821343942404035,0.09950723749373719,-0.04387210686919782,-0.10068689610466434,-0.3654620361504536,-0.0015514706527272623,0.6850106223718392,0.18873747475840053,250
Chegg,CHGG,post_genai,2023-06-12,US,Education,0,80.0,4%,0.010889377212045075,-0.012170160669780904,-0.09035955894178518,-0.12894686260929245,0.10385443371418143,-0.0003402734762711689,0.8155197924855402,0.2534759619499931,250
Chegg,CHGG,post_genai,2024-06-17,US,Education,0,441.0,23%,-0.09142391000373543,-0.02471220283412985,0.08366521288368745,0.22229785408736266,-0.41160762820132013,-0.00291833613410798,1.0511368951815259,0.2192143158278771,250
Chegg,CHGG,post_genai,2025-05-12,US,Education,0,248.0,22%,0.0567915388878194,0.08987483674028494,0.2701269591781418,0.931192405241697,0.8539559678399473,-0.005778904084719203,0.8619427490228722,0.2046944533565428,250
Chewy,CHWY,post_genai,2023-11-14,US,Retail,0,200.0,,0.0049470484025766065,0.03109183135979441,0.032066239595239465,-0.0129891421544552,-0.11529405687702263,-0.003371737086303829,1.2847478740725107,0.3958822793615714,250
Cint,CINT,post_genai,2024-07-01,US,Data,0,,,0.07519017603927736,0.02871621231136922,0.040032343966163016,0.20580631851940856,0.4118614355394359,-0.0007332597896054481,0.5093812149429036,0.019207034677577117,250
Cellebrite,CLBT,post_genai,2025-12-03,US,Other,0,20.0,1%,0.04713061954823382,0.006226353343761254,0.017674142112556582,-0.00018554787056532587,-0.2642907553124401,4.277231004878954e-05,0.6955573306320697,0.2426807627077141,250
Cimpress,CMPR,post_genai,2023-03-23,US,Retail,0,500.0,,-0.0434635415883094,-0.03837690042567493,0.31208143058480925,0.38182216952773573,0.46971705068303315,-0.0010790125153320004,1.4597880613060528,0.37533393936081416,250
Capital One,COF,post_genai,2023-01-19,US,Finance,0,1100.0,,0.012397078331579176,0.001317025065449881,0.0786496682127383,0.0343536024166803,0.11378042531161406,-0.0012154669614817338,1.3092795196326226,0.6704703172833713,250
Coherent,COHR,post_genai,2023-03-16,US,Manufacturing,0,108.0,,-0.04761605932548311,-0.02779260933673912,-0.015126846889227889,-0.04982368617989871,0.06827178414552743,-0.0012634867732385835,1.164545807243638,0.48769079339287036,250
Coinbase,COIN,pre_genai,2022-06-14,US,Crypto,0,1100.0,18%,0.0023177118715474627,0.006453241647947184,-0.05071259842643834,-0.05053209700445825,0.25367835176755,-0.0011080647376582621,1.998829443075934,0.5114918711756357,250
Compass,COMP,pre_genai,2022-06-14,US,Real Estate,0,450.0,10%,-0.2083482052275722,-0.1862507729098632,-0.21569885992759638,-0.24941109806191414,-0.6301906618908507,-0.0012259820009626165,1.530540477485982,0.3797236358160677,250
Coursera,COUR,pre_genai,2022-11-09,US,Education,0,,,-0.01936099459340703,-0.024498762998682706,0.01821664133768483,-0.04927069271493618,0.147928705192256,-0.0015076307204392508,1.0073128441173684,0.5630602208801675,250
Coursera,COUR,post_genai,2024-10-25,US,Education,0,150.0,10%,-0.033533632505017244,-0.050802851338817345,-0.06412670709107329,-0.04249302615700522,0.4296149867603948,-0.004976838327386011,0.904259215667786,0.3001183044704704,250
Freightos,CRGO,post_genai,2023-07-12,US,Logistics,0,50.0,13%,-0.06641940004940142,-0.027537946498933506,-0.008631957663128631,-0.20698067951985866,-0.023608792142444057,-0.0030619561996294556,0.4216512272472252,0.02363179032765239,250
Salesforce,CRM,pre_genai,2020-08-26,US,Sales,0,1000.0,2%,0.2916135695967989,0.26241287742300895,0.22006242519088032,0.1654116602335161,0.20376343883369818,0.00014344788751695,1.0129647062528622,0.66032382874738,250
Salesforce,CRM,pre_genai,2022-10-13,US,Sales,0,90.0,,0.019323479152952124,0.017880985210702263,0.09287937882470335,0.027782192869718926,0.02050477492309806,-0.000717860634966649,1.2079428356610038,0.7078147602029504,250
Salesforce,CRM,post_genai,2023-08-02,US,Sales,0,50.0,,-0.019663286261347362,-0.021629651011282364,-0.054985968889206344,-0.03425680301141266,-0.04142249425361475,0.00023023557852229503,0.987680300179236,0.5037699946920817,250
Salesforce,CRM,post_genai,2025-02-03,US,Sales,0,1000.0,1%,0.004202043977213376,0.004823025469166326,-0.051162619560203904,-0.09968098854045845,-0.09991574273077419,0.0002812447629273212,1.0629328309505313,0.3565290295222693,250
Salesforce,CRM,post_genai,2025-08-31,US,Sales,0,4000.0,,0.024082621902652698,0.009705433697825672,-0.0064127625119989595,-0.0305509616588205,-0.04455914335707409,-0.0011015937868062266,0.8736973932952045,0.4668258306985066,250
Criteo,CRTO,post_genai,2023-02-21,US,Marketing,0,,,0.00042927929665546177,-0.0036821127127998473,-0.025528318481462572,-0.08693363543053922,-0.000612933975426614,-0.00043857056816244813,0.6533047508420009,0.44893421246117315,250
Criteo,CRTO,post_genai,2024-04-12,US,Marketing,0,140.0,4%,-0.016310475569671787,0.0023181217464344553,0.060782956658280096,0.07934367780341331,0.08810969246475497,-0.00011727763588616013,0.6525797444788919,0.18746947287056004,250
CrowdStrike,CRWD,post_genai,2025-05-07,US,Security,0,500.0,5%,-0.027336728096193953,-0.03006654668845138,-0.041295572243234775,-0.02535208764655708,-0.1518814457335732,0.0004347302868471986,1.1482161414932734,0.44872841184865697,250
Cisco,CSCO,pre_genai,2022-11-16,US,Infrastructure,0,4100.0,5%,0.039711642474343056,0.041942534362288356,0.06335630365839018,0.08438373427428454,0.020430982483544465,8.187203992465628e-05,0.8755407118331109,0.5631695744905936,250
Cisco,CSCO,post_genai,2023-09-17,US,Infrastructure,0,350.0,,-0.001478026529638389,-0.0053907442311172836,-0.03016093642222528,-0.03288236956931138,-0.21243098049977893,0.0005857863492718056,0.8497691997600807,0.5182308892780714,250
Cisco,CSCO,post_genai,2025-08-19,US,Infrastructure,0,221.0,,0.01660859018398114,0.007076212596369426,0.007451627752175933,-0.03521838159015135,-0.06962690448878692,0.0009120555832402887,0.7307918898791974,0.5494859158619285,250
Cue,CUE,pre_genai,2022-06-27,US,Healthcare,0,170.0,,-0.19967954192831905,-0.06816930752283823,-0.13977293695013293,-0.23283322854505709,0.04742003209933736,-0.0017553552268433342,0.8369136913192565,0.322106218882525,250
Cue,CUE,post_genai,2023-01-05,US,Healthcare,0,388.0,,0.05417892013980568,0.09848791757837597,0.1900074947892717,0.10254762972396639,0.3035456993316791,-0.002754485995815066,0.811560652663984,0.30335379888451064,250
Carvana,CVNA,pre_genai,2022-05-10,US,Transportation,0,2500.0,12%,-0.23433811510711172,-0.14781348270099065,0.06232283779750882,-0.3590053239035995,0.08955906472229358,-0.0026049678153630207,1.6914199520190139,0.4778543767923069,250
Carvana,CVNA,pre_genai,2022-11-18,US,Transportation,0,1500.0,8%,-0.03528527591216788,-0.06792201017263322,0.02912046306222358,-0.11598189135526227,0.6323596785213854,-0.0053468563141848,1.8430971430818506,0.5958241730735303,250
Sprinklr,CXM,post_genai,2023-02-15,US,Support,0,100.0,4%,0.018744523199066856,0.008275457746174216,0.025008961469440448,-0.06487477583307258,0.08072922295634498,0.00044661928236448774,0.8981171199515778,0.5873975523983233,250
Sprinklr,CXM,post_genai,2024-05-03,US,Support,0,116.0,3%,-0.011013957563235376,0.009596130555704433,-0.004621635427602633,-0.13461446784791542,-0.3272477050593532,0.0003322288296962508,1.136054528135678,0.3091793145627485,250
Sprinklr,CXM,post_genai,2025-02-06,US,Support,0,500.0,15%,-0.012973139789799746,-0.0093147525554294,0.04353590980511654,0.09489476969902932,0.11714769186003453,-0.0017748407779486783,1.0442599109117623,0.33487817657910135,250
Cazoo,CZOOF,post_genai,2023-01-18,US,Transportation,0,,,-0.21912337214637964,-0.2851906654162008,-0.28085257663749297,-0.4190318019094852,0.3516113261649855,-0.012762793658898626,0.5698662740361808,0.08568400515020902,250
DoorDash,DASH,pre_genai,2022-11-30,US,Food,0,1250.0,6%,-0.03397295106359485,-0.02670413712844994,-0.012866426990172444,0.019146013303813415,-0.09664884865219982,-0.0012284607721669341,1.2794914472571612,0.6180837440576263,250
Dayforce,DAY,post_genai,2025-02-26,US,HR,0,,5%,-0.0064589130546882645,0.011056333586000663,-0.05323619846225751,0.034268630705908604,0.010072916671160762,-0.0007054356698145304,1.308913682451875,0.2843023110759141,250
Dropbox,DBX,pre_genai,2021-01-13,US,Other,0,315.0,15%,-0.026307236293320845,-0.03662167156060801,-0.09231571316582285,-0.04466106379266638,0.23710384237001755,-0.0010447779147735935,0.8582873350446505,0.37675829843892583,250
Dropbox,DBX,post_genai,2023-04-27,US,Other,0,500.0,16%,-0.05885431911978042,-0.05043446811411891,-0.06821272511036806,0.04046104949078273,0.08144761221787725,0.0001696268417872292,0.8748022606834691,0.648688449076801,250
Dropbox,DBX,post_genai,2024-10-30,US,Other,1,527.0,20%,0.04288366299501958,0.019643512147153493,0.05155244300100912,0.0479372119558628,0.1906509407302555,-0.00012993030331347438,0.624298135195849,0.2302535529268267,250
Dell,DELL,post_genai,2023-02-06,US,Hardware,0,6650.0,5%,-0.0032419725130864094,-0.008376722648912304,0.03628395014445153,-0.03839528600413103,0.2613942065947718,-0.0007978659373746773,1.1911221990164933,0.49930253265923563,250
Dell,DELL,post_genai,2023-08-07,US,Hardware,0,,,0.07112910171180589,0.07199578383450733,0.062198656767089695,0.25670044027898214,0.3473338634681368,0.0007802944543697891,1.3448311188547009,0.542605357015798,250
Dell,DELL,post_genai,2024-03-25,US,Hardware,0,6000.0,5%,0.005599645948355025,0.023357873311966273,0.0551177125523588,0.08254448843757382,0.14393344582696055,0.0020727673325693164,1.2535615233300392,0.2902898601503301,250
Definitive Healthcare,DH,post_genai,2023-01-12,US,Healthcare,0,55.0,6%,-0.02115350903655221,-0.030866942429601665,-0.12048180548926933,-0.06442166258153721,-0.18555290146606362,-8.493402322133745e-05,0.8654661001784452,0.43372969865830313,250
Delivery Hero,DHER.DE,pre_genai,2021-12-22,INTL,Food,0,300.0,,0.07784617950129925,0.051994206759519906,0.050872246066032335,-0.047500360029289396,-0.4861325603467037,5.2274277461824723e-05,0.4265332789584086,0.1756016479700755,244
Delivery Hero,DHER.DE,pre_genai,2022-11-03,INTL,Food,0,100.0,,0.05199682315654101,0.05629794263463613,0.14195773716873838,0.1259590405365171,0.24483150531681402,-0.00025386142872655206,0.7291252536522111,0.23573183017374055,243
Delivery Hero,DHER.DE,post_genai,2023-12-18,INTL,Food,0,,,-0.01937151500092338,-0.03365137655729027,-0.21556320344618715,-0.17699424889341211,-0.021720092956511422,-0.0012975177058663235,1.0988847065431648,0.1356532152709965,242
Delivery Hero,DHER.DE,post_genai,2024-07-31,INTL,Food,0,200.0,,0.09117578689286351,0.05280791116960028,0.08360409365713108,0.22772356828733592,0.9231453949008704,-0.0017190136563151879,0.7622921776673263,0.05077735123221472,243
DHI Group,DHX,post_genai,2023-05-26,US,Recruiting,0,53.0,10%,0.0208078005674693,0.04081150896604624,0.024801988209818174,0.044134121686383976,0.13403997189730532,-0.0015307727404079495,1.0071105715941897,0.30446935772035233,250
DraftKings,DKNG,post_genai,2023-02-01,US,Consumer,0,140.0,4%,-0.052998959945859896,-0.03305705521243521,0.08373165789785665,0.22836495724428027,0.3387176893962308,0.0013751122975544693,1.3094441655789366,0.565832437319445,250
Digimarc,DMRC,post_genai,2023-02-17,US,Other,0,,,0.02004719549339739,0.0053656375836573685,-0.04737471443369305,-0.08895938635561264,0.6699407882924772,-0.0009051928931711654,1.0126696644959565,0.47748006032767976,250
Digimarc,DMRC,post_genai,2025-02-27,US,Other,0,90.0,40%,-0.31334951125851257,-0.3117258263598408,-0.32594693273835074,-0.38418027939847454,-0.4763805535476059,-6.148273652613638e-05,0.7923919613037991,0.34670728271714313,250
Ginkgo Bioworks,DNA,post_genai,2024-06-20,US,Healthcare,0,400.0,35%,0.00483218974473508,-0.009193540602336448,-0.31648563445243527,-0.44429204077827744,-0.8970284309822958,-0.0036722799757864205,3.209041941219138,0.4927624435965051,250
DigitalOcean,DOCN,post_genai,2023-02-15,US,Infrastructure,0,200.0,11%,0.19296377337100767,0.1514523370762984,0.1080617199380856,0.21559382266749672,0.2711603316467483,-0.000779938268867852,1.3004160369700082,0.6947950209091273,250
Doximity,DOCS,post_genai,2023-08-08,US,Healthcare,0,100.0,10%,-0.2298307725485486,-0.26464908887603245,-0.36235977170307265,-0.2706032375279575,-0.21951818003433707,-0.0016543010612283873,0.5961616152819659,0.46359283859107236,250
DocuSign,DOCU,pre_genai,2022-09-28,US,Sales,0,671.0,9%,0.05634493839746605,0.04747950414213464,-0.043323267083190606,-0.05463379257231645,0.2855277398250636,-0.0010050017800868087,1.4321046163900113,0.6951826741947769,250
DocuSign,DOCU,post_genai,2024-02-06,US,Sales,0,440.0,6%,-0.13463470422352883,-0.06105528654544636,-0.07480114088602928,-0.05875321909987618,-0.054885849335066635,0.0002363161201538723,1.2802802142786156,0.4363474082271771,250
Domo,DOMO,pre_genai,2020-04-09,US,Data,0,90.0,10%,0.3474155766209799,0.2737980928817162,0.27537042458917194,0.5843075479423755,1.2502507427249223,-0.00272458102174954,1.2360199983838704,0.3868116072069666,250
Domo,DOMO,post_genai,2023-11-30,US,Data,0,,7%,0.016791103342630436,0.022443547933998595,-0.12358688239400087,-0.045886366068833145,0.14502951325549934,-0.0002767182583862701,1.098436767789909,0.3028615162196643,250
Amdocs,DOX,post_genai,2023-01-02,US,Support,0,700.0,3%,0.01082925950584871,0.010824205782336695,-0.02844985429595684,0.017844255117604346,0.007689326516856509,0.0008874044194290874,0.6138662556336368,0.52317199933994,250
Amdocs,DOX,post_genai,2023-07-06,US,Support,0,2000.0,6%,-0.008012936219629896,-0.0014581122385085117,-0.016478850195524863,-0.10845618342663954,-0.14488551974087951,0.00033326690599521193,0.7405985307443692,0.4620174476145391,250
Amdocs,DOX,post_genai,2025-08-12,US,Support,1,,,-0.03208320757186832,-0.0010595235653330579,-0.015075687346341404,-0.06626810856862168,-0.052190534426125625,-0.0001688272730691763,0.5245577933338006,0.4123218916870409,250
Viant,DSP,pre_genai,2022-12-13,US,Marketing,0,46.0,13%,0.010896084297439233,-0.015650814480064595,0.06376716399126674,0.1973281191575474,0.1777801696575868,-0.0012966671702613086,0.8452886851944128,0.31366169452436876,250
Electronic Arts,EA,post_genai,2023-02-28,US,Consumer,0,200.0,,0.01399911585206599,0.003419442624113577,0.01640993589149921,0.08149812756113516,0.1515616849942152,-0.00041610916837248827,0.53851623384395,0.37492095692535177,250
Electronic Arts,EA,post_genai,2024-02-28,US,Consumer,0,670.0,5%,-0.025577977785731124,-0.0043010780585789575,-0.03697213406632502,-0.08950244787137128,-0.11534833053857003,0.00028701115163031626,0.6852119497898144,0.3028633652377428,250
Electronic Arts,EA,post_genai,2025-04-29,US,Consumer,0,300.0,,-0.013983792508080031,-0.013875133371752807,0.048836160038113224,-0.04102107179702791,-0.09047937801096607,0.0008820998989768009,0.40459310657684133,0.1567202755038869,250
Eventbrite,EB,pre_genai,2020-04-08,US,Consumer,0,500.0,45%,0.18309363534745052,0.16599336173094198,0.18417647205737697,0.3583274179306245,0.169319820506892,-0.0018831241527743285,0.950947980522157,0.34131269401666997,250
Eventbrite,EB,post_genai,2023-02-28,US,Consumer,0,80.0,8%,0.16198618214383392,0.13497457970769383,0.0677450572407291,0.10565597703989091,0.1308231135071632,-0.0012714972460689212,1.225403679732029,0.5894593753106919,250
Eventbrite,EB,post_genai,2024-08-07,US,Consumer,0,100.0,11%,-0.09365458969619148,-0.05564600048756803,-0.2991494143314177,-0.18893231321003154,-0.29922885576454716,-0.0016937275433943175,1.2579098845478693,0.2751926007901421,250
eBay,EBAY,post_genai,2023-02-07,US,Retail,0,500.0,4%,-0.027962952012203893,-0.023060803753807323,-0.02571266598592673,-0.05947469610379456,-0.024314306348995816,-0.0002522414418582706,0.8986953324390407,0.6193317452902395,250
eBay,EBAY,post_genai,2023-12-17,US,Retail,0,20.0,,0.017244913979930804,0.03342722880351381,0.023240302961359906,-0.0033840302788466616,0.18756841076573572,-0.00029859799394847783,1.033992634197026,0.4355335468877227,250
eBay,EBAY,post_genai,2025-02-26,US,Retail,0,20.0,,-0.08336176958906857,-0.09622106763869026,-0.05221855228483409,-0.07315197772212215,-0.028248354891829898,0.0016321349570517607,0.664105084529514,0.14681077409666043,250
Editas Medicine,EDIT,post_genai,2023-01-09,US,Healthcare,0,,20%,-0.17042555506655888,-0.15146201932287512,-0.24383699591648222,-0.13539909152052537,-0.4403299563416797,-0.0004021318069364323,1.1208932181292148,0.6222743624382822,250
8x8,EGHT,pre_genai,2022-10-04,US,Support,0,200.0,9%,-0.027622611706606143,-0.007343611386067192,-0.010121833223204368,0.28531448497211975,0.5931614160999956,-0.004147324287867457,1.1591684465587,0.5702886709365569,250
Enphase Energy,ENPH,post_genai,2023-12-18,US,Energy,0,350.0,10%,0.1176441633204598,0.07714205941161308,0.09429187309825171,-0.032352470915561045,0.2756361028601555,-0.004169854597059592,1.477039874400782,0.26506926163192446,250
Enphase Energy,ENPH,post_genai,2024-11-11,US,Energy,1,500.0,17%,-0.17035750808234823,-0.10188253446492576,0.007360724007097259,0.08686269547841151,-0.2434315417736942,-0.00035970307608603207,1.489570592680289,0.320621689875045,250
Enovix,ENVX,post_genai,2023-10-05,US,Energy,0,185.0,,-0.03129479872761605,-0.016090013374666666,0.05034698927273016,0.079752381724072,-0.13531957536777883,0.0011895595576211359,1.459271867679273,0.33739246450540383,250
Enovix,ENVX,post_genai,2024-05-06,US,Energy,0,170.0,33%,-0.08375243122222711,-0.1294109297587667,-0.13065478700601973,0.11370513182413974,0.7716094811450482,-0.002188181298737423,1.796429833508994,0.36046066608472727,250
Ericsson,ERIC,post_genai,2023-02-24,US,Other,0,8500.0,8%,0.008653024834148666,0.0015339704894613056,0.027543805762519205,0.062163054463709504,0.12585068919054676,-0.002174938274759685,0.9484693008511131,0.3546399145753756,250
