assumed_paywall_ai_rate,mean_beta3,std_beta3,mean_pval,pct_sig_5pct,n_sims
0.0,-1.0623400859532555,0.0,0.7156581837169493,0.0,50
0.05,-1.0377040180170196,1.4645474096081668,0.6156397817797998,0.0,50
0.1,-0.09956628544526534,1.959279928809196,0.5919272130610856,0.0,50
0.35714285714285715,-0.05131837855378042,1.977743142145251,0.5471658854469268,0.0,50
0.2,0.3510981634816194,1.9083183623979598,0.5433433208915656,0.0,50
0.27,-0.07771064461155192,2.001849085836944,0.5489631471582203,4.0,50
0.3,0.5485396613230047,2.252446832892442,0.47951547489005614,2.0,50
0.4,0.5862338866906598,1.5797961354724686,0.5690699233179862,0.0,50
0.5,-0.12170768183986969,2.2253524927195354,0.5038188320480319,4.0,50
