year_month,mean_ai,mean_nai
2022-05,-5.779641279276506,-6.889130966224417
2022-06,-2.6565661495080093,-9.02065420483404
2022-08,1.00589822620352,0.7961285606032319
2022-09,6.643125601342124,1.342465555535429
2022-11,-0.23782857347396083,0.5957679146220608
